-121.441411,38.503277
-121.354992,38.54401
-121.4137101,38.6216896
-121.3539845,38.5265634
-121.349972,38.703458
-121.437322,38.505562
-121.4473454,38.524397
-121.357622,38.453812
-121.373976,38.656844
-121.373429,38.632019
-121.375865,38.46107
-121.458828,38.537751
-121.365852,38.458039
-121.368128,38.470314
-121.356793,38.464163
-121.353618,38.474285
-121.354262,38.6490409
-121.3351313,38.5542087
-121.395576,38.613738
-121.330097,38.656792
-121.243709,38.705647
-121.317349,38.453187
-121.46386,38.522148
-121.462947,38.523913
-121.4624658,38.5235616
-121.462052,38.518779
-121.462051,38.518636
-121.461421,38.507546
-121.454322,38.505127
-121.419681,38.608974
-121.45493,38.52933
-121.461886,38.5317719
-121.461995,38.527783
-121.446773,38.5081739
-121.438264,38.50504
-121.446425,38.503265
-121.369746,38.609307
-121.228553,38.693533
-121.330339,38.657031
-121.450311,38.488647
-121.446241,38.517013
-121.3301189,38.6180126
-121.3281662,38.6495143
-121.210451,38.276883
-121.3768033,38.6591308
-121.3761481,38.6577223
-121.359364,38.723999
-121.368657,38.587989
-121.4587323,38.5194008
-121.419179,38.669481
-121.333007,38.57708
-121.374269,38.57262
-121.374021,38.709026
-121.398811,38.567051
-121.310744,38.664645
-121.4193574,38.6063634
-121.314517,38.66602
-121.416592,38.693945
-121.379926,38.682465
-121.301343,38.650072
-121.373985,38.719489
-121.436652,38.4858915
-121.379275,38.636708
-121.404777,38.460757
-121.373976,38.656844
-121.333511,38.459003
-121.351162,38.662988
-121.194552,38.674067
-121.333452,38.577404
-121.378082,38.624522
-121.3703336,38.6607817
-121.355365,38.670414
-121.382607,38.602638
-121.435734,38.484814
-121.244127,38.688546
-121.312221,38.644848
-121.420702,38.484478
-121.329147,38.623318
-121.455048,38.4887749
-121.418874,38.4934889
-121.419719,38.485135
-121.355956,38.5700937
-121.455048,38.4887749
-121.358198,38.569275
-121.329668,38.463966
-121.3302063,38.6318083
-121.455321,38.489198
-121.455048,38.4887749
-121.355505,38.657431
-121.409123,38.488221
-121.461077,38.519593
-121.459858,38.518591
-121.456128,38.520756
-121.368932,38.653638
-121.446325,38.51767
-121.446902,38.517698
-121.414779,38.492906
-121.443983,38.505529
-121.453586,38.518965
-121.4516373,38.5181349
-121.411095,38.486275
-121.457104,38.510711
-121.455048,38.4887749
-121.411624,38.488818
-121.4095414,38.4866874
-121.4136121,38.4792018
-121.458182,38.514178
-121.459413,38.51419
-121.461997,38.51646
-121.463324,38.520213
-121.462052,38.518779
-121.461556,38.5189809
-121.377272,38.480607
-121.448205,38.522082
-121.462474,38.520306
-121.415223,38.480317
-121.483931,38.699438
-121.468407,38.503525
-121.4510865,38.5174977
-121.409548,38.479329
-121.2067767,38.5931534
-121.420689,38.484644
-121.3433,38.692099
-121.324958,38.670381
-121.398056,38.492971
-121.35954,38.692126
-121.4573231,38.6932191
-121.330339,38.657031
-121.366406,38.565797
-121.368092,38.683012
-121.261696,38.65742
-121.392327,38.462341
-121.5386079,38.6159097
-121.447418,38.517013
-121.447418,38.517013
-121.446343,38.517424
-121.446902,38.517698
-121.379887,38.602305
-121.461171,38.528048
-121.471695,38.693957
-121.198357,38.685676
-121.377875,38.454139
-121.380698,38.458772
-121.380705,38.45937
-121.219825,38.654215
-121.405733,38.6251109
-121.383406,38.587378
-121.399062,38.49403
-121.3763776,38.4667076
-121.410136,38.4785899
-121.440415,38.676724
-121.455199,38.537987
-121.396614,38.470534
-121.381566,38.459729
-121.381251,38.463046
-121.378962,38.461441
-121.349568,38.569559
-121.4056969,38.5964247
-121.4587135,38.5318876
-121.33623,38.5128569
-121.456794,38.538123
-121.419051,38.484755
-121.420697,38.484561
-121.436935,38.673135
-121.420178,38.48191
-121.421913,38.493698
-121.410448,38.489854
-121.340538,38.553769
-121.369842,38.673187
-121.411341,38.491407
-121.411557,38.491405
-121.412024,38.489843
-121.3829378,38.501448
-121.3850313,38.4851239
-121.384864,38.4921689
-121.457234,38.53709
-121.386824,38.491316
-121.382959,38.492578
-121.378921,38.47459
-121.372918,38.47805
-121.376699,38.480604
-121.354622,38.473158
-121.453537,38.5076589
-121.430374,38.482946
-121.429605,38.484757
-121.438786,38.50555
-121.358772,38.515322
-121.4362684,38.4935756
-121.447328,38.524602
-121.360192,38.717559
-121.4155118,38.4800922
-121.4136121,38.4792018
-121.407349,38.474635
-121.400106,38.477436
-121.40552,38.4769689
-121.403542,38.477296
-121.3975763,38.4553511
-121.345027,38.548939
-121.319749,38.661072
-121.4509926,38.5339011
-121.383203,38.632111
-121.3684577,38.4676345
-121.451212,38.695611
-121.4181676,38.4863123
-121.4484879,38.5197486
-121.3142179,38.5002554
-121.44605,38.517443
-121.367629,38.704227
-121.250873,38.61793
-121.3954068,38.6122308
-121.387981,38.705531
-121.367698,38.559456
-121.395576,38.613738
-121.33623,38.5128569
-121.4586493,38.5283821
-121.370461,38.706059
-121.40984,38.6048491
-121.381782,38.580706
-121.343418,38.656927
-121.456207,38.537859
-121.438786,38.50555
-121.373483,38.681593
-121.4136121,38.4792018
-121.42122,38.497483
-121.374434,38.564603
-121.407538,38.58503
-121.325854,38.669239
-121.35837,38.556191
-121.384911,38.476611
-121.3773042,38.4558316
-121.2003314,38.5899436
-121.378334,38.724445
-121.378598,38.46114
-121.377689,38.4617
-121.379467,38.461777
-121.239822,38.373357
-121.414519,38.491968
-121.41239,38.492235
-121.39435,38.708447
-121.346539,38.682197
-121.459324,38.516561
-121.457726,38.504904
-121.460734,38.5074759
-121.453011,38.514716
-121.456036,38.515681
-121.3720419,38.5589627
-121.459324,38.516561
-121.455832,38.526949
-121.454599,38.526963
-121.452227,38.534766
-121.453785,38.534095
-121.461998,38.527368
-121.461998,38.526822
-121.4646151,38.5143327
-121.4514154,38.4861005
-121.425754,38.4913079
-121.424079,38.492462
-121.4162992,38.4874511
-121.419051,38.484755
-121.409259,38.493325
-121.412339,38.49114
-121.4122842,38.4909501
-121.412704,38.484887
-121.414687,38.484853
-121.414876,38.484563
-121.389689,38.464258
-121.384864,38.4921689
-121.388143,38.484043
-121.386021,38.479685
-121.378995,38.4760289
-121.345169,38.485385
-121.364803,38.664554
-121.364665,38.66512
-121.44807,38.516973
-121.441979,38.5184984
-121.453581,38.517107
-121.420252,38.48446
-121.463145,38.51896
-121.456753,38.5189329
-121.465659,38.516008
-121.463891,38.513716
-121.44792,38.518738
-121.4508073,38.5138984
-121.465365,38.514629
-121.4598524,38.4981925
-121.443522,38.497466
-121.374515,38.461357
-121.3754672,38.466713
-121.397772,38.580969
-121.410695,38.4781509
-121.4136121,38.4792018
-121.34606,38.470103
-121.344572,38.691746
-121.385281,38.57103
-121.321851,38.655875
-121.442805,38.522338
-121.2613218,38.6781285
-121.217398,38.679375
-121.407925,38.585035
-121.370604,38.65225
-121.408374,38.478462
-121.416505,38.486994
-121.3753242,38.4576404
-121.373799,38.467305
-121.3669379,38.4684176
-121.369466,38.460823
-121.322136,38.454897
-121.4137101,38.6216896
-121.451304,38.51375
-121.2616043,38.6792671
-121.448039,38.493096
-121.441975,38.518364
-121.455642,38.51244
-121.398805,38.471812
-121.443371,38.5000799
-121.415418,38.495022
-121.4524478,38.500152
-121.3900838,38.6110838
-121.248892,38.618943
-121.45605,38.523375
-121.440445,38.502331
-121.4093946,38.6251551
-121.351162,38.662988
-121.394784,38.460962
-121.332788,38.253791
-121.239385,38.662083
-120.9535502,38.3579793
-121.367737,38.466966
-121.345923,38.5431079
-121.456226,38.538604
-121.437019,38.508381
-121.461886,38.5317719
-121.4540504,38.4856286
-121.460863,38.5309529
-121.448604,38.532393
-121.419179,38.669481
-121.378034,38.494191
-121.4021202,38.5892418
-121.291123,38.6497249
-121.41181,38.616698
-121.311475,38.6578469
-121.454576,38.5356979
-121.39727,38.590478
-121.372822,38.479127
-121.411619,38.486679
-121.4661254,38.5130937
-121.4560095,38.5168576
-121.462379,38.513392
-121.455675,38.5223315
-121.4573125,38.4983921
-121.366188,38.5565039
-121.358384,38.615018
-121.445176,38.517794
